VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2,"5/1/2023, 7:52:06 AM","5/1/2023, 7:54:49 AM",N,1,75,75,1,0.49,5.1,0,0.5,0,0,-,1,6.6,2,1,0
1,"5/1/2023, 7:34:31 AM","5/1/2023, 7:56:01 AM",N,1,41,246,1,5.8,29.6,2.75,1.5,6.75,0,-,1,40.6,1,1,2.75
2,"5/1/2023, 7:37:49 AM","5/1/2023, 8:14:18 AM",N,1,166,46,1,14.43,58.3,0,0.5,11.96,0,-,1,71.76,1,1,0
2,"5/1/2023, 7:17:25 AM","5/1/2023, 7:30:14 AM",N,1,152,41,1,1.6,12.8,0,0.5,0,0,-,1,14.3,2,1,0
2,"5/1/2023, 7:47:24 AM","5/1/2023, 8:00:56 AM",N,1,152,244,1,3.58,17.7,0,0.5,0,0,-,1,19.2,2,1,0
2,"5/1/2023, 7:24:31 AM","5/1/2023, 7:28:50 AM",N,1,65,97,1,0.79,6.5,0,0.5,0,0,-,1,8,2,1,0
1,"5/1/2023, 7:23:40 AM","5/1/2023, 7:47:17 AM",N,1,41,142,1,3.4,22.6,2.75,1.5,0,0,-,1,26.85,2,1,2.75
2,"5/1/2023, 7:38:33 AM","5/1/2023, 7:49:05 AM",N,1,244,152,1,2.2,13.5,0,0.5,3,0,-,1,18,1,1,0
2,"5/1/2023, 7:49:47 AM","5/1/2023, 8:12:10 AM",N,1,152,163,1,5.16,28.9,0,0.5,6.63,0,-,1,39.78,1,1,2.75
2,"5/1/2023, 7:02:51 AM","5/1/2023, 7:26:37 AM",N,1,41,140,1,2.74,21.9,0,0.5,0.02,0,-,1,26.17,1,1,2.75
2,"5/1/2023, 7:55:08 AM","5/1/2023, 8:01:52 AM",N,1,74,24,1,0.91,7.9,0,0.5,0,0,-,1,9.4,2,1,0
1,"5/1/2023, 7:07:36 AM","5/1/2023, 8:03:29 AM",N,1,265,14,1,0,57.2,0,1.5,0,0,-,1,58.7,1,1,0
2,"5/1/2023, 8:00:31 AM","5/1/2023, 8:09:59 AM",N,1,41,151,1,1.69,11.4,0,0.5,2.58,0,-,1,15.48,1,1,0
2,"5/1/2023, 7:21:27 AM","5/1/2023, 7:32:16 AM",N,1,74,263,1,2.28,12.8,0,0.5,4.26,0,-,1,21.31,1,1,2.75
2,"5/1/2023, 7:11:05 AM","5/1/2023, 7:22:15 AM",N,1,74,24,1,1.63,12.1,0,0.5,2.72,0,-,1,16.32,1,1,0
2,"5/1/2023, 7:03:17 AM","5/1/2023, 7:03:20 AM",N,5,102,102,2,0.04,20,0,0,0,0,-,1,21,1,2,0
2,"5/1/2023, 7:04:17 AM","5/1/2023, 7:11:48 AM",N,1,41,42,1,1.18,9.3,0,0.5,0,0,-,1,10.8,1,1,0
2,"5/1/2023, 7:54:54 AM","5/1/2023, 8:03:47 AM",N,1,42,152,1,0.93,9.3,0,0.5,0.2,0,-,1,11,1,1,0
2,"5/1/2023, 7:39:18 AM","5/1/2023, 7:57:36 AM",N,1,260,70,5,3.06,19.1,0,0.5,2,0,-,1,22.6,1,1,0
2,"5/1/2023, 7:51:53 AM","5/1/2023, 8:20:57 AM",N,1,42,237,1,4.86,28.9,0,0.5,0,0,-,0.3,32.45,2,1,2.75
2,"5/1/2023, 7:30:21 AM","5/1/2023, 7:59:40 AM",N,1,226,95,5,7.31,35.2,0,0.5,0,0,-,1,36.7,2,1,0
2,"5/1/2023, 7:52:07 AM","5/1/2023, 8:02:47 AM",N,1,43,74,6,1.66,12.1,0,0.5,2.72,0,-,1,16.32,1,1,0
2,"5/1/2023, 7:15:18 AM","5/1/2023, 7:33:18 AM",N,1,130,192,1,4.91,23.3,0,0.5,6.2,0,-,1,31,1,1,0
2,"5/1/2023, 7:41:19 AM","5/1/2023, 7:47:27 AM",N,1,152,244,1,0.99,8.6,0,0.5,0,0,-,1,10.1,2,1,0
2,"5/1/2023, 7:03:50 AM","5/1/2023, 7:14:36 AM",N,1,41,74,1,1.49,12.1,0,0.5,0,0,-,1,13.6,2,1,0
2,"5/1/2023, 7:03:18 AM","5/1/2023, 7:03:43 AM",N,1,193,193,1,0,0,0,0,0,0,-,0,0,1,1,0
1,"5/1/2023, 8:06:16 AM","5/1/2023, 8:07:45 AM",N,1,145,145,1,1,3.7,0,1.5,0,0,-,1,5.2,2,1,0
2,"5/1/2023, 8:21:45 AM","5/1/2023, 8:32:57 AM",N,1,75,142,1,1.9,12.8,0,0.5,3.27,0,-,0.3,19.62,1,1,2.75
2,"5/1/2023, 8:39:51 AM","5/1/2023, 8:55:41 AM",N,1,95,192,1,2.65,17.7,0,0.5,0,0,-,1,19.2,2,1,0
2,"5/1/2023, 8:27:10 AM","5/1/2023, 8:46:21 AM",N,1,97,188,1,3.19,19.8,0,0.5,3,0,-,1,24.3,1,1,0
2,"5/1/2023, 8:23:14 AM","5/1/2023, 8:39:22 AM",N,1,95,83,5,3.52,19.1,0,0.5,0,0,-,1,20.6,2,1,0
2,"5/1/2023, 8:13:30 AM","5/1/2023, 8:25:37 AM",N,1,65,181,1,1.1,11.4,0,0.5,2.58,0,-,1,15.48,1,1,0
2,"5/1/2023, 8:32:35 AM","5/1/2023, 8:47:05 AM",N,1,95,121,2,2.43,15.6,0,0.5,0,0,-,1,17.1,2,1,0
2,"5/1/2023, 8:39:49 AM","5/1/2023, 8:54:55 AM",N,1,97,66,1,1.79,14.9,0,0.5,1.64,0,-,1,18.04,1,1,0
2,"5/1/2023, 8:26:43 AM","5/1/2023, 8:45:01 AM",N,1,75,237,1,1.82,17,0,0.5,2,0,-,1,23.25,1,1,2.75
2,"5/1/2023, 8:23:41 AM","5/1/2023, 8:38:47 AM",N,1,223,179,5,1.48,14.2,0,0.5,0,0,-,1,15.7,2,1,0
1,"5/1/2023, 8:12:12 AM","5/1/2023, 8:25:52 AM",N,1,74,138,1,6.6,26.8,5,1.5,4,6.55,-,1,43.85,1,1,0
2,"5/1/2023, 8:36:52 AM","5/1/2023, 8:46:29 AM",N,1,75,263,5,1.35,10.7,0,0.5,2.99,0,-,1,17.94,1,1,2.75
2,"5/1/2023, 8:13:12 AM","5/1/2023, 8:13:15 AM",N,5,95,264,1,0,61.45,0,0,10,0,-,1,72.45,1,2,0
1,"5/1/2023, 8:12:38 AM","5/1/2023, 8:23:09 AM",N,1,74,151,1,1.9,12.1,0,1.5,0,0,-,1,13.6,2,1,0
1,"5/1/2023, 8:52:41 AM","5/1/2023, 9:06:29 AM",N,1,75,142,1,2.4,15.6,2.75,1.5,2,0,-,1,21.85,1,1,2.75
2,"5/1/2023, 8:24:27 AM","5/1/2023, 8:40:55 AM",N,1,173,226,2,3.26,18.4,0,0.5,0,0,-,1,19.9,2,1,0
2,"5/1/2023, 8:04:29 AM","5/1/2023, 8:14:12 AM",N,1,166,74,1,0.83,10,0,0.5,0,0,-,1,11.5,2,1,0
2,"5/1/2023, 8:50:29 AM","5/1/2023, 8:56:17 AM",N,1,41,24,1,0.96,7.9,0,0.5,2.82,0,-,1,12.22,1,1,0
2,"5/1/2023, 8:10:38 AM","5/1/2023, 8:15:22 AM",N,1,75,24,5,1.58,8.6,0,0.5,0,0,-,1,10.1,2,1,0
2,"5/1/2023, 8:39:54 AM","5/1/2023, 8:44:25 AM",N,1,75,74,5,1.23,7.9,0,0.5,1.88,0,-,1,11.28,1,1,0
2,"5/1/2023, 8:46:16 AM","5/1/2023, 9:01:22 AM",N,1,74,244,5,4.23,21.2,0,0.5,5.68,0,-,1,28.38,1,1,0
1,"5/1/2023, 8:03:36 AM","5/1/2023, 8:21:13 AM",N,1,65,225,1,2.6,17,0,1.5,3.7,0,-,1,22.2,1,1,0
2,"5/1/2023, 8:20:16 AM","5/1/2023, 8:38:10 AM",N,1,166,143,2,2.98,19.1,0,0.5,5.84,0,-,1,29.19,1,1,2.75
2,"5/1/2023, 8:09:13 AM","5/1/2023, 8:32:44 AM",N,1,166,138,1,5.36,29.6,5,0.5,10.66,6.55,-,1,53.31,1,1,0
2,"5/1/2023, 8:19:59 AM","5/1/2023, 8:35:33 AM",N,1,82,138,1,3.68,19.8,5,0.5,0,0,-,1,26.3,1,1,0
2,"5/1/2023, 8:10:02 AM","5/1/2023, 8:18:18 AM",N,1,75,75,6,1,9.3,0,0.5,0,0,-,1,10.8,2,1,0
2,"5/1/2023, 8:32:19 AM","5/1/2023, 8:40:12 AM",N,1,75,24,6,1.88,10.7,0,0.5,2.44,0,-,1,14.64,1,1,0
2,"5/1/2023, 8:50:29 AM","5/1/2023, 8:56:21 AM",N,1,41,42,6,0.93,7.9,0,0.5,0,0,-,1,9.4,2,1,0
2,"5/1/2023, 8:22:37 AM","5/1/2023, 8:31:22 AM",N,1,24,74,1,1.48,10.7,0,0.5,0,0,-,1,12.2,1,1,0
2,"5/1/2023, 9:00:11 AM","5/1/2023, 9:19:06 AM",N,1,166,244,1,3.38,19.8,0,0.5,5.32,0,-,1,26.62,1,1,0
2,"5/1/2023, 8:09:12 AM","5/1/2023, 8:23:53 AM",N,1,166,142,1,2.6,16.3,0,0.5,4.11,0,-,1,24.66,1,1,2.75
2,"5/1/2023, 8:00:03 AM","5/1/2023, 8:18:19 AM",N,1,75,74,1,2.86,19.1,0,0.5,0,0,-,1,20.6,2,1,0
2,"5/1/2023, 8:19:51 AM","5/1/2023, 8:31:23 AM",N,1,74,41,1,1.39,10.7,0,0.5,2,0,-,1,14.2,1,1,0
2,"5/1/2023, 8:50:24 AM","5/1/2023, 9:06:48 AM",N,1,74,166,1,2,15.6,0,0.5,3.42,0,-,1,20.52,1,1,0
2,"5/1/2023, 8:56:23 AM","5/1/2023, 9:25:13 AM",N,1,244,161,1,7.64,38.7,0,0.5,3,0,-,1,45.95,1,1,2.75
2,"5/1/2023, 8:27:41 AM","5/1/2023, 8:35:14 AM",N,1,74,75,1,1.43,9.3,0,0.5,2.16,0,-,1,12.96,1,1,0
2,"5/1/2023, 8:37:14 AM","5/1/2023, 8:46:55 AM",N,1,75,239,1,1.96,12.1,0,0.5,4.09,0,-,1,20.44,1,1,2.75
2,"5/1/2023, 8:27:18 AM","5/1/2023, 8:35:40 AM",N,1,263,75,1,1.22,10,0,0.5,0,0,-,1,11.5,2,1,0
1,"5/1/2023, 8:24:54 AM","5/1/2023, 8:46:26 AM",N,1,200,74,1,0,33.5,0,1.5,0,3,-,1,38,1,1,0
2,"5/1/2023, 8:01:27 AM","5/1/2023, 8:15:39 AM",N,1,166,142,1,2.37,16.3,0,0.5,0,0,-,1,20.55,2,1,2.75
1,"5/1/2023, 8:14:09 AM","5/1/2023, 8:38:42 AM",N,1,244,237,1,6.9,31,2.75,1.5,7.05,0,-,1,42.3,1,1,2.75
2,"5/1/2023, 8:49:21 AM","5/1/2023, 8:59:08 AM",N,1,66,231,1,2.2,13.5,0,0.5,3.55,0,-,1,21.3,1,1,2.75
2,"5/1/2023, 8:07:34 AM","5/1/2023, 8:25:45 AM",N,1,75,50,1,4.18,23.3,0,0.5,2,0,-,1,29.55,1,1,2.75
2,"5/1/2023, 8:11:27 AM","5/1/2023, 8:24:15 AM",N,1,95,130,1,2.43,14.9,0,0.5,0,0,-,1,16.4,2,1,0
2,"5/1/2023, 8:31:34 AM","5/1/2023, 9:08:24 AM",N,5,41,170,1,6.66,28,0,0,0,0,-,1,31.75,1,2,2.75
2,"5/1/2023, 8:17:44 AM","5/1/2023, 8:25:16 AM",N,1,82,129,1,0.72,7.9,0,0.5,0,0,-,1,9.4,2,1,0
2,"5/1/2023, 8:37:44 AM","5/1/2023, 8:43:12 AM",N,1,82,173,1,0.62,7.2,0,0.5,0,0,-,1,8.7,2,1,0
2,"5/1/2023, 8:03:26 AM","5/1/2023, 8:30:59 AM",N,1,166,164,1,6.05,32.4,0,0.5,11,0,-,1,47.65,1,1,2.75
2,"5/1/2023, 8:12:26 AM","5/1/2023, 9:35:36 AM",N,1,74,237,1,2.68,17.7,0,0.5,0,0,-,1,21.95,2,1,2.75
2,"5/1/2023, 8:57:56 AM","5/1/2023, 9:06:16 AM",N,1,75,41,1,1.51,10,0,0.5,2,0,-,1,13.5,1,1,0
2,"5/1/2023, 8:02:34 AM","5/1/2023, 8:24:15 AM",N,1,66,246,1,4.27,24.7,0,0.5,5.79,0,-,1,34.74,1,1,2.75
2,"5/1/2023, 8:24:27 AM","5/1/2023, 8:32:25 AM",N,1,74,75,1,1.49,10,0,0.5,2.3,0,-,1,13.8,1,1,0
2,"5/1/2023, 8:35:43 AM","5/1/2023, 8:46:19 AM",N,1,75,141,1,1.39,12.1,0,0.5,3.27,0,-,1,19.62,1,1,2.75
2,"5/1/2023, 8:50:12 AM","5/1/2023, 9:06:07 AM",N,5,82,258,1,3.47,20,0,0,0,0,-,1,21,2,2,0
2,"5/1/2023, 8:35:47 AM","5/1/2023, 8:44:56 AM",N,1,82,129,1,1.52,10.7,0,0.5,5,0,-,1,17.2,1,1,0
2,"5/1/2023, 8:30:00 AM","5/1/2023, 8:45:24 AM",N,1,74,138,1,6.58,27.5,5,0.5,10.14,6.55,-,1,50.69,1,1,0
2,"5/1/2023, 8:35:13 AM","5/1/2023, 8:54:58 AM",N,1,260,112,1,4.42,24,0,0.5,0,0,-,1,25.5,2,1,0
2,"5/1/2023, 8:20:10 AM","5/1/2023, 8:40:47 AM",N,1,7,7,1,3.01,19.8,0,0.5,0,0,-,1,21.3,2,1,0
1,"5/1/2023, 8:27:31 AM","5/1/2023, 8:46:45 AM",N,1,41,243,1,3.5,21.2,0,1.5,4.5,0,-,1,27.2,1,1,0
2,"5/1/2023, 8:58:12 AM","5/1/2023, 9:04:52 AM",N,1,41,41,6,0.92,7.9,0,0.5,0,0,-,1,9.4,2,1,0
2,"5/1/2023, 8:24:15 AM","5/1/2023, 8:32:37 AM",N,1,166,43,1,1.15,9.3,0,0.5,3.2,0,-,1,14,1,1,0
2,"5/1/2023, 8:51:46 AM","5/1/2023, 8:51:50 AM",N,1,43,43,1,0,3,0,0.5,0,0,-,1,4.5,2,1,0
2,"5/1/2023, 8:21:06 AM","5/1/2023, 8:46:02 AM",N,1,41,138,1,7.34,35.2,5,0.5,12.06,6.55,-,1,60.31,1,1,0
2,"5/1/2023, 8:15:36 AM","5/1/2023, 8:32:36 AM",N,1,166,238,1,1.81,16.3,0,0.5,3.56,0,-,1,21.36,1,1,0
2,"5/1/2023, 8:59:08 AM","5/1/2023, 9:22:44 AM",N,1,75,48,2,5.27,28.2,0,0.5,6.49,0,-,1,38.94,1,1,2.75
2,"5/1/2023, 8:05:16 AM","5/1/2023, 8:39:17 AM",N,4,206,265,1,15.08,76.5,0,0,0,12.75,-,1,90.25,1,1,0
1,"5/1/2023, 8:27:06 AM","5/1/2023, 9:01:23 AM",N,1,65,138,4,10.6,43.6,5,1.5,10,0,-,1,60.1,1,1,0
2,"5/1/2023, 8:32:23 AM","5/1/2023, 9:12:17 AM",N,1,75,75,1,3.56,33.8,0,0.5,8.82,0,-,1,44.12,1,1,0
2,"5/1/2023, 8:16:13 AM","5/1/2023, 8:20:16 AM",N,1,75,74,1,0.8,6.5,0,0.5,0,0,-,1,8,2,1,0
2,"5/1/2023, 8:46:02 AM","5/1/2023, 8:59:29 AM",N,1,41,75,1,1.87,12.8,0,0.5,0,0,-,1,14.3,2,1,0
2,"5/1/2023, 8:51:04 AM","5/1/2023, 9:00:13 AM",N,1,95,135,1,1.74,11.4,0,0.5,1.8,0,-,1,14.7,1,1,0
2,"5/1/2023, 8:57:36 AM","5/1/2023, 9:07:39 AM",N,1,65,66,1,1.2,10.7,0,0.5,2.44,0,-,1,14.64,1,1,0
2,"5/1/2023, 8:37:51 AM","5/1/2023, 8:58:52 AM",N,1,130,92,1,5.07,28.2,0,0.5,7.42,0,-,1,37.12,1,1,0
1,"5/1/2023, 8:07:59 AM","5/1/2023, 8:23:55 AM",N,1,74,244,1,3,17.7,0,1.5,3,0,-,1,22.2,1,1,0
1,"5/1/2023, 8:42:53 AM","5/1/2023, 9:00:31 AM",N,1,41,142,1,2.8,18.4,2.75,1.5,0,0,-,1,22.65,2,1,2.75
2,"5/1/2023, 8:02:56 AM","5/1/2023, 8:12:38 AM",N,1,65,181,1,1.23,10.7,0,0.5,3.05,0,-,1,15.25,1,1,0
2,"5/1/2023, 8:40:38 AM","5/1/2023, 8:49:11 AM",N,1,97,97,1,1.16,10,0,0.5,2.88,0,-,1,14.38,1,1,0
2,"5/1/2023, 8:32:13 AM","5/1/2023, 8:59:53 AM",N,1,82,171,2,7.34,35.2,0,0.5,0,0,-,1,36.7,2,1,0
2,"5/1/2023, 8:12:23 AM","5/1/2023, 8:39:49 AM",N,1,74,143,2,4.03,26.1,0,0.5,2,0,-,1,32.35,1,1,2.75
2,"5/1/2023, 8:58:27 AM","5/1/2023, 9:09:57 AM",N,1,95,95,1,1.03,11.4,0,0.5,0,0,-,1,12.9,2,1,0
1,"5/1/2023, 8:18:05 AM","5/1/2023, 8:31:07 AM",N,1,14,14,1,0,17.5,0,1.5,0,0,-,1,19,1,1,0
2,"5/1/2023, 8:15:57 AM","5/1/2023, 8:42:23 AM",N,1,116,142,1,4.09,26.8,0,0.5,5,0,-,1,36.05,1,1,2.75
2,"5/1/2023, 8:57:17 AM","5/1/2023, 9:05:37 AM",N,1,166,238,1,1.78,11.4,0,0.5,3.13,0,-,1,18.78,1,1,2.75
2,"5/1/2023, 8:21:50 AM","5/1/2023, 8:30:55 AM",N,1,42,75,1,2.88,14.2,0,0.5,0,0,-,1,15.7,1,1,0
2,"5/1/2023, 8:38:26 AM","5/1/2023, 8:50:48 AM",N,1,74,41,1,1.56,12.8,0,0.5,0,0,-,1,14.3,1,1,0
2,"5/1/2023, 8:03:46 AM","5/1/2023, 8:08:41 AM",N,1,116,116,1,0.53,6.5,0,0.5,0,0,-,1,8,2,1,0
2,"5/1/2023, 8:13:04 AM","5/1/2023, 8:21:02 AM",N,1,74,75,1,1.46,10,0,0.5,2.3,0,-,1,13.8,1,1,0
2,"5/1/2023, 8:40:42 AM","5/1/2023, 8:53:46 AM",N,1,166,43,2,2.24,14.9,0,0.5,4.79,0,-,1,23.94,1,1,2.75
2,"5/1/2023, 8:24:34 AM","5/1/2023, 8:36:23 AM",N,1,95,197,1,2.38,14.2,0,0.5,0,0,-,1,15.7,2,1,0
2,"5/1/2023, 8:04:11 AM","5/1/2023, 8:11:44 AM",N,1,95,95,1,1.09,9.3,0,0.5,0,0,-,1,10.8,2,1,0
2,"5/1/2023, 8:25:36 AM","5/1/2023, 8:39:25 AM",N,1,95,95,1,1.19,13.5,0,0.5,0,0,-,1,15,2,1,0
2,"5/1/2023, 8:06:17 AM","5/1/2023, 8:24:14 AM",N,1,74,237,1,2.78,18.4,0,0.5,1.5,0,-,1,24.15,1,1,2.75
2,"5/1/2023, 8:25:30 AM","5/1/2023, 8:40:36 AM",N,1,74,138,1,6.65,28.2,5,0.5,8.25,6.55,-,1,49.5,1,1,0
1,"5/1/2023, 8:18:11 AM","5/1/2023, 9:08:40 AM",N,1,25,201,1,0,0,0,0,0,0,-,0,0,1,1,0
2,"5/1/2023, 8:02:20 AM","5/1/2023, 8:28:01 AM",N,1,43,161,2,2.49,22.6,0,0.5,3.08,0,-,1,29.93,1,1,2.75
2,"5/1/2023, 8:43:21 AM","5/1/2023, 8:55:05 AM",N,1,95,93,3,3.55,16.3,0,0.5,3.56,0,-,1,21.36,1,1,0
2,"5/1/2023, 8:44:48 AM","5/1/2023, 8:52:54 AM",N,1,43,263,1,1.16,9.3,0,0.5,2.71,0,-,1,16.26,1,1,2.75
2,"5/1/2023, 8:37:55 AM","5/1/2023, 8:47:07 AM",N,1,70,138,1,2.39,12.8,5,0.5,3.86,0,-,1,23.16,1,1,0
2,"5/1/2023, 8:25:14 AM","5/1/2023, 8:39:34 AM",N,1,74,138,1,6.59,28.2,5,0.5,10.31,6.55,-,1,51.56,1,1,0
2,"5/1/2023, 8:55:10 AM","5/1/2023, 9:06:40 AM",N,1,74,166,1,1.66,12.1,0,0.5,3.4,0,-,1,17,1,1,0
2,"5/1/2023, 8:25:25 AM","5/1/2023, 8:34:20 AM",N,1,41,74,1,1.49,10.7,0,0.5,0,0,-,1,12.2,2,1,0
2,"5/1/2023, 8:10:09 AM","5/1/2023, 8:45:07 AM",N,1,75,79,1,4.5,31.7,0,0.5,2,0,-,1,37.95,1,1,2.75
2,"5/1/2023, 8:42:18 AM","5/1/2023, 8:51:30 AM",N,1,74,236,2,1.68,10.7,0,0.5,2.99,0,-,1,17.94,1,1,2.75
2,"5/1/2023, 8:53:45 AM","5/1/2023, 9:13:45 AM",N,1,236,140,2,1.87,18.4,0,0.5,2,0,-,1,24.65,1,1,2.75
2,"5/1/2023, 8:55:48 AM","5/1/2023, 9:13:12 AM",N,1,41,237,1,2.27,17,0,0.5,4.25,0,-,1,25.5,1,1,2.75
2,"5/1/2023, 8:17:16 AM","5/1/2023, 8:34:21 AM",N,1,75,138,1,7.86,31.7,5,0.5,8.95,6.55,-,1,53.7,1,1,0
2,"5/1/2023, 8:11:03 AM","5/1/2023, 9:18:24 AM",N,1,132,163,1,17.72,84.2,0,0.5,0.1,0,-,1,88.55,1,1,2.75
2,"5/1/2023, 8:08:26 AM","5/1/2023, 8:11:25 AM",N,1,74,74,1,0.44,5.1,0,0.5,0,0,-,1,6.6,2,1,0
2,"5/1/2023, 8:25:24 AM","5/1/2023, 8:41:14 AM",N,1,74,138,1,6.71,28.2,5,0.5,8.25,6.55,-,1,49.5,1,1,0
2,"5/1/2023, 8:01:21 AM","5/1/2023, 8:07:16 AM",N,1,75,74,1,1.32,8.6,0,0.5,0,0,-,1,10.1,2,1,0
2,"5/1/2023, 8:16:36 AM","5/1/2023, 8:20:09 AM",N,1,74,74,1,0.82,5.8,0,0.5,0,0,-,1,7.3,2,1,0
2,"5/1/2023, 8:21:31 AM","5/1/2023, 8:39:37 AM",N,1,75,141,1,3.25,21.2,0,0.5,5.09,0,-,1,30.54,1,1,2.75
1,"5/1/2023, 8:28:51 AM","5/1/2023, 8:37:18 AM",N,1,166,43,1,1.8,11.4,0,1.5,0,0,-,1,12.9,2,1,0
1,"5/1/2023, 8:39:45 AM","5/1/2023, 8:46:16 AM",N,1,75,238,2,1.1,8.6,0,1.5,0,0,-,1,10.1,2,1,0
2,"5/1/2023, 8:05:33 AM","5/1/2023, 8:12:13 AM",N,1,92,171,1,0.65,7.9,0,0.5,0,0,-,1,9.4,2,1,0
1,"5/1/2023, 8:26:50 AM","5/1/2023, 8:40:19 AM",N,1,166,244,1,2.5,15.6,0,1.5,0,0,-,1,17.1,2,1,0
2,"5/1/2023, 9:00:32 AM","5/1/2023, 9:31:49 AM",N,1,244,237,2,8.35,39.4,0,0.5,0,0,-,1,43.65,2,1,2.75
2,"5/1/2023, 8:14:20 AM","5/1/2023, 8:21:00 AM",N,1,193,179,1,1.07,7.9,0,0.5,0,0,-,1,9.4,2,1,0
2,"5/1/2023, 8:48:52 AM","5/1/2023, 8:53:02 AM",N,1,7,7,1,0.81,6.5,0,0.5,0,0,-,1,8,2,1,0
2,"5/1/2023, 8:25:38 AM","5/1/2023, 8:37:59 AM",N,1,41,43,1,2.12,13.5,0,0.5,3.41,0,-,0.3,20.46,1,1,2.75
2,"5/1/2023, 8:53:33 AM","5/1/2023, 9:04:52 AM",N,1,41,151,1,1.65,12.1,0,0.5,0,0,-,0.3,12.9,1,1,0
2,"5/1/2023, 8:42:43 AM","5/1/2023, 9:03:33 AM",N,1,166,48,1,3.29,21.9,0,0.5,1.5,0,-,1,27.65,1,1,2.75
2,"5/1/2023, 8:57:36 AM","5/1/2023, 9:11:25 AM",N,1,75,237,1,2.14,14.2,0,0.5,0,0,-,1,18.45,2,1,2.75
1,"5/1/2023, 8:05:46 AM","5/1/2023, 8:23:09 AM",N,1,116,69,1,2.4,17.7,0,1.5,0,0,-,1,19.2,2,1,0
2,"5/1/2023, 8:44:48 AM","5/1/2023, 8:54:18 AM",N,1,166,239,1,2.18,12.8,0,0.5,0,0,-,1,17.05,2,1,2.75
2,"5/1/2023, 8:29:10 AM","5/1/2023, 8:34:56 AM",N,1,41,74,1,0.94,7.9,0,0.5,2.35,0,-,1,11.75,1,1,0
2,"5/1/2023, 8:48:00 AM","5/1/2023, 9:19:05 AM",N,1,41,137,1,6.12,33.1,0,0.5,0,0,-,1,37.35,2,1,2.75
1,"5/1/2023, 8:37:53 AM","5/1/2023, 9:01:25 AM",N,1,14,150,1,0,28.2,0,1.5,0,0,-,1,29.7,1,1,0
2,"5/1/2023, 8:38:20 AM","5/1/2023, 8:48:42 AM",N,1,41,166,1,1.67,12.1,0,0.5,2.22,0,-,1,15.82,1,1,0
1,"5/1/2023, 8:21:49 AM","5/1/2023, 8:49:58 AM",N,5,244,161,1,7.5,30,0,0,0,0,-,0,30,2,2,0
2,"5/1/2023, 8:11:39 AM","5/1/2023, 8:23:55 AM",N,1,74,75,1,1.53,12.1,0,0.5,0,0,-,1,13.6,2,1,0
2,"5/1/2023, 8:03:17 AM","5/1/2023, 8:15:11 AM",N,1,130,130,1,1.57,12.8,0,0.5,0,0,-,1,14.3,2,1,0
2,"5/1/2023, 8:24:48 AM","5/1/2023, 8:36:27 AM",N,1,74,166,1,1.69,12.8,0,0.5,2.86,0,-,1,17.16,1,1,0
2,"5/1/2023, 8:56:28 AM","5/1/2023, 9:02:13 AM",N,1,74,75,1,1.21,8.6,0,0.5,2.02,0,-,1,12.12,1,1,0
2,"5/1/2023, 8:59:14 AM","5/1/2023, 9:21:46 AM",N,1,95,10,1,4.84,27.5,0,0.5,0,0,-,1,29,2,1,0
2,"5/1/2023, 8:16:45 AM","5/1/2023, 8:21:44 AM",N,1,74,42,1,0.79,6.5,0,0.5,0,0,-,1,8,2,1,0
2,"5/1/2023, 8:40:28 AM","5/1/2023, 8:51:28 AM",N,1,74,166,1,1.7,12.1,0,0.5,2.72,0,-,1,16.32,1,1,0
2,"5/1/2023, 8:19:25 AM","5/1/2023, 8:23:49 AM",N,1,42,42,1,0.64,6.5,0,0.5,0,0,-,1,8,2,1,0
2,"5/1/2023, 8:53:43 AM","5/1/2023, 9:16:28 AM",N,1,42,235,1,4.62,24.7,0,0.5,0,0,-,1,26.2,1,1,0
2,"5/1/2023, 8:10:00 AM","5/1/2023, 8:21:31 AM",N,1,75,236,1,1.53,12.1,0,0.5,0,0,-,1,16.35,2,1,2.75
2,"5/1/2023, 8:53:22 AM","5/1/2023, 8:56:46 AM",N,1,43,236,6,0.67,5.8,0,0.5,3.02,0,-,1,13.07,1,1,2.75
2,"5/1/2023, 8:54:02 AM","5/1/2023, 9:14:40 AM",N,1,152,161,1,5.98,28.9,0,0.5,0,0,-,1,33.15,2,1,2.75
2,"5/1/2023, 8:54:14 AM","5/1/2023, 9:02:23 AM",N,1,7,226,1,0.92,9.3,0,0.5,0,0,-,1,10.8,2,1,0
2,"5/1/2023, 9:36:47 AM","5/1/2023, 9:39:48 AM",N,1,7,7,1,0.32,5.1,0,0.5,0,0,-,1,6.6,2,1,0
1,"5/1/2023, 9:58:28 AM","5/1/2023, 10:20:38 AM",N,1,41,142,0,3.3,21.9,2.75,1.5,5.2,0,-,1,31.35,1,1,2.75
2,"5/1/2023, 9:12:32 AM","5/1/2023, 9:24:31 AM",N,1,223,93,1,0,10.7,0,0.5,0,0,-,1,12.2,2,1,0
2,"5/1/2023, 10:00:13 AM","5/1/2023, 10:10:03 AM",N,1,95,95,1,1.19,10.7,0,0.5,0,0,-,1,12.2,2,1,0
