VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
1,2023-05-01 06:45:59,2023-05-01 06:54:15,N,1,166,42,1,1.3,10.0,0.0,1.5,0.0,0.0,-,1.0,11.5,2,1,0.0
2,2023-05-01 06:53:45,2023-05-01 07:02:55,N,1,74,41,1,0.76,9.3,0.0,0.5,2.16,0.0,-,1.0,12.96,1,1,0.0
2,2023-05-01 06:44:06,2023-05-01 06:54:26,N,1,74,236,1,1.84,12.1,0.0,0.5,3.27,0.0,-,1.0,19.62,1,1,2.75
2,2023-05-01 06:58:05,2023-05-01 07:10:19,N,1,41,74,1,0.76,11.4,0.0,0.5,0.0,0.0,-,1.0,12.9,1,1,0.0
2,2023-05-01 06:25:08,2023-05-01 06:38:56,N,1,75,263,2,1.47,13.5,0.0,0.5,2.25,0.0,-,1.0,20.0,1,1,2.75
2,2023-05-01 06:12:02,2023-05-01 06:24:20,N,1,260,223,1,2.67,14.9,0.0,0.5,3.28,0.0,-,1.0,19.68,1,1,0.0
2,2023-05-01 06:30:59,2023-05-01 06:36:28,N,1,75,74,1,1.41,8.6,0.0,0.5,1.0,0.0,-,1.0,11.1,1,1,0.0
2,2023-05-01 06:06:54,2023-05-01 06:22:38,N,1,130,132,1,5.29,25.4,0.0,0.5,4.04,0.0,-,1.0,30.94,1,1,0.0
2,2023-05-01 05:58:30,2023-05-01 06:12:23,N,1,244,248,1,4.68,21.9,0.0,0.5,0.0,0.0,-,1.0,23.4,2,1,0.0
1,2023-05-01 06:26:58,2023-05-01 06:47:02,N,1,166,68,1,6.4,30.3,2.75,1.5,10.0,0.0,-,1.0,44.55,1,1,2.75
2,2023-05-01 06:04:50,2023-05-01 06:11:26,N,1,74,75,1,1.3,8.6,0.0,0.5,2.02,0.0,-,1.0,12.12,1,1,0.0
2,2023-05-01 06:30:14,2023-05-01 06:36:16,N,1,74,75,1,0.91,7.9,0.0,0.5,1.88,0.0,-,1.0,11.28,1,1,0.0
2,2023-05-01 06:42:17,2023-05-01 06:59:41,N,1,74,69,1,3.77,20.5,0.0,0.5,0.0,0.0,-,1.0,22.0,2,1,0.0
2,2023-05-01 06:40:31,2023-05-01 07:06:56,N,1,92,28,1,6.63,35.2,0.0,0.5,0.0,0.0,-,1.0,36.7,2,1,0.0
2,2023-05-01 06:11:02,2023-05-01 06:14:44,N,1,41,41,1,0.63,5.8,0.0,0.5,0.0,0.0,-,1.0,7.3,2,1,0.0
